year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations
2017-W14,furniture_living_room,2,264.61,132.31,0
2017-W14,audio,2,193.25,96.63,0
2017-W14,fashion_male_clothing,2,160.32,80.16,0
2017-W14,tablets_printing_image,2,149.56,49.85,0
2017-W14,fashion_underwear_beach,3,142.81,47.6,0
2017-W14,home_construction,1,141.08,141.08,0
2017-W14,signaling_and_security,2,140.14,70.07,0
2017-W14,books_general_interest,1,129.98,129.98,0
2017-W14,books_technical,1,86.92,86.92,0
2017-W14,home_appliances,2,83.14,41.57,0
2017-W14,cine_photo,1,78.71,78.71,0
2017-W14,la_cuisine,1,63.25,63.25,0
2017-W14,home_comfort_2,1,23.86,23.86,0
2017-W14,costruction_tools_garden,1,21.87,21.87,0
2017-W15,sports_leisure,38,6288.6,142.92,0
2017-W15,health_beauty,34,6155.63,170.99,1
2017-W15,furniture_decor,27,6050.5,195.18,1
2017-W15,cool_stuff,31,5698.03,183.81,0
2017-W15,computers_accessories,27,5407.86,193.14,1
2017-W15,auto,23,5280.26,211.21,0
2017-W15,garden_tools,23,4987.24,166.24,0
2017-W15,watches_gifts,13,4126.16,317.4,1
2017-W15,perfumery,22,3769.07,163.87,0
2017-W15,bed_bath_table,31,3457.16,76.83,0
2017-W15,toys,22,3332.18,138.84,0
2017-W15,housewares,24,2872.56,114.9,0
2017-W15,furniture_living_room,6,2107.7,301.1,0
2017-W15,luggage_accessories,10,1873.13,187.31,0
2017-W15,unknown,8,1761.02,195.67,0
2017-W15,air_conditioning,3,1476.71,492.24,0
2017-W15,fashion_bags_accessories,13,1309.87,93.56,0
2017-W15,pet_shop,9,1150.51,115.05,0
2017-W15,telephony,24,1107.6,46.15,0
2017-W15,stationery,9,1036.51,115.17,0
2017-W15,baby,5,1008.17,168.03,0
2017-W15,costruction_tools_tools,1,748.27,748.27,0
2017-W15,home_construction,1,641.18,641.18,0
2017-W15,musical_instruments,4,622.4,155.6,0
2017-W15,home_appliances_2,1,477.13,477.13,0
2017-W15,office_furniture,1,475.47,475.47,0
2017-W15,fashion_shoes,4,405.81,101.45,0
2017-W15,audio,1,404.56,202.28,0
2017-W15,small_appliances,2,320.14,160.07,0
2017-W15,electronics,6,265.22,44.2,0
2017-W15,furniture_bedroom,1,252.3,252.3,0
2017-W15,food,2,241.95,120.97,0
2017-W15,fashion_sport,2,230.31,115.16,0
2017-W15,books_general_interest,2,177.03,88.52,0
2017-W15,fashio_female_clothing,1,171.69,171.69,0
2017-W15,consoles_games,1,164.04,82.02,0
2017-W15,kitchen_dining_laundry_garden_furniture,2,162.54,81.27,0
2017-W15,tablets_printing_image,1,120.14,120.14,0
2017-W15,home_appliances,2,91.79,45.89,0
2017-W15,fixed_telephony,1,64.83,64.83,0
2017-W15,music,1,49.42,49.42,0
2017-W15,market_place,1,45.04,22.52,0
2017-W15,signaling_and_security,1,43.51,43.51,0
2017-W15,costruction_tools_garden,1,30.56,30.56,0
2017-W15,food_drink,1,24.86,24.86,0
2017-W15,fashion_underwear_beach,1,16.86,16.86,0
2017-W16,small_appliances,8,11900.52,1322.28,0
2017-W16,furniture_decor,46,11246.69,181.4,1
2017-W16,bed_bath_table,64,9873.77,109.71,0
2017-W16,health_beauty,46,8731.97,164.75,0
2017-W16,computers_accessories,32,7796.03,194.9,0
2017-W16,sports_leisure,43,7147.79,142.96,1
2017-W16,cool_stuff,23,5754.95,230.2,0
2017-W16,housewares,26,5511.75,172.24,1
2017-W16,watches_gifts,18,5214.49,208.58,0
2017-W16,perfumery,26,5080.68,175.2,0
2017-W16,garden_tools,21,4709.44,92.34,0
2017-W16,office_furniture,9,3845.85,295.83,0
2017-W16,toys,21,3582.69,149.28,0
2017-W16,auto,16,2545.31,159.08,0
2017-W16,home_confort,12,2411.11,120.56,0
2017-W16,telephony,31,2392.61,72.5,0
2017-W16,luggage_accessories,10,2316.26,210.57,0
2017-W16,baby,17,1869.98,110.0,0
2017-W16,musical_instruments,6,1844.66,307.44,0
2017-W16,stationery,6,1752.29,292.05,0
2017-W16,pet_shop,11,1641.7,126.28,0
2017-W16,unknown,11,1357.08,123.37,0
2017-W16,consoles_games,5,1132.82,188.8,0
2017-W16,electronics,13,1072.61,76.61,0
2017-W16,fashion_bags_accessories,9,970.91,88.26,0
2017-W16,air_conditioning,4,961.36,192.27,0
2017-W16,home_construction,2,800.8,400.4,0
2017-W16,books_general_interest,7,699.31,99.9,0
2017-W16,kitchen_dining_laundry_garden_furniture,1,619.07,619.07,0
2017-W16,fashion_shoes,6,525.24,87.54,0
2017-W16,home_appliances_2,1,469.84,469.84,0
2017-W16,tablets_printing_image,1,461.56,230.78,0
2017-W16,market_place,5,444.25,88.85,0
2017-W16,costruction_tools_garden,1,339.24,169.62,0
2017-W16,fashion_male_clothing,3,277.07,92.36,0
2017-W16,audio,2,153.32,51.11,0
2017-W16,pc_gamer,1,144.66,144.66,0
2017-W16,home_appliances,2,142.62,71.31,0
2017-W16,furniture_living_room,1,127.98,127.98,0
2017-W16,drinks,1,124.93,62.47,0
2017-W16,dvds_blu_ray,1,115.31,115.31,0
2017-W16,fixed_telephony,1,74.59,74.59,0
2017-W16,books_imported,1,65.14,65.14,0
2017-W16,fashion_sport,1,41.04,41.04,0
2017-W16,food,1,26.28,26.28,0
2017-W17,garden_tools,26,16224.2,477.18,7
2017-W17,housewares,55,13322.22,160.51,5
2017-W17,furniture_decor,46,10245.49,182.96,0
2017-W17,sports_leisure,63,10104.85,144.36,1
2017-W17,bed_bath_table,49,9862.5,161.68,0
2017-W17,health_beauty,49,7753.79,146.3,0
2017-W17,watches_gifts,26,6772.7,233.54,0
2017-W17,computers_accessories,37,6542.97,139.21,0
2017-W17,office_furniture,21,6090.67,234.26,0
2017-W17,cool_stuff,32,5701.76,178.18,0
2017-W17,auto,21,4965.51,177.34,0
2017-W17,electronics,15,4924.13,307.76,0
2017-W17,toys,25,4670.37,166.8,0
2017-W17,pet_shop,15,3875.06,203.95,0
2017-W17,perfumery,17,3625.61,213.27,0
2017-W17,unknown,16,3560.04,154.78,0
2017-W17,telephony,46,3054.05,64.98,0
2017-W17,luggage_accessories,15,2611.87,163.24,0
2017-W17,baby,15,1793.82,99.66,0
2017-W17,market_place,8,1528.15,138.92,0
2017-W17,costruction_tools_garden,4,1414.59,353.65,0
2017-W17,stationery,10,1386.4,138.64,0
2017-W17,furniture_bedroom,3,1098.9,274.73,0
2017-W17,fashion_bags_accessories,14,1014.01,67.6,0
2017-W17,fashion_shoes,6,937.62,117.2,0
2017-W17,audio,4,757.38,151.48,0
2017-W17,tablets_printing_image,3,744.29,186.07,0
2017-W17,musical_instruments,2,530.92,265.46,0
2017-W17,small_appliances,4,458.13,114.53,0
2017-W17,home_appliances,3,412.86,103.22,0
2017-W17,air_conditioning,2,225.07,112.53,0
2017-W17,consoles_games,3,188.97,62.99,0
2017-W17,art,1,147.17,147.17,0
2017-W17,pc_gamer,1,145.07,72.53,0
2017-W17,books_general_interest,2,138.65,69.33,0
2017-W17,fashion_male_clothing,1,134.48,67.24,0
2017-W17,furniture_mattress_and_upholstery,1,130.8,130.8,0
2017-W17,kitchen_dining_laundry_garden_furniture,2,127.36,63.68,0
2017-W17,home_construction,1,113.88,113.88,0
2017-W17,food_drink,1,111.84,55.92,0
2017-W17,christmas_supplies,1,93.97,93.97,0
2017-W17,cine_photo,1,87.6,87.6,0
2017-W17,fixed_telephony,2,77.98,38.99,0
2017-W17,home_confort,1,57.56,57.56,0
2017-W17,music,1,39.42,39.42,0
2017-W18,sports_leisure,64,13757.65,176.38,0
2017-W18,health_beauty,65,12918.73,179.43,0
2017-W18,garden_tools,33,11272.17,250.49,0
2017-W18,cool_stuff,44,8285.38,172.61,0
2017-W18,bed_bath_table,60,8020.33,94.36,0
2017-W18,furniture_decor,58,7982.2,120.94,0
2017-W18,housewares,52,7457.82,114.74,0
2017-W18,computers_accessories,35,6663.06,141.77,0
2017-W18,toys,37,5418.21,142.58,0
2017-W18,watches_gifts,17,4586.86,241.41,0
2017-W18,perfumery,27,4196.06,149.86,0
2017-W18,auto,23,3559.19,131.82,0
2017-W18,pet_shop,18,3458.03,157.18,0
2017-W18,unknown,23,3380.6,140.86,0
2017-W18,fashion_bags_accessories,20,3194.05,122.85,0
2017-W18,telephony,50,3037.76,58.42,0
2017-W18,musical_instruments,5,2970.71,330.08,0
2017-W18,luggage_accessories,9,2919.68,291.97,0
2017-W18,office_furniture,11,2632.06,219.34,0
2017-W18,home_appliances_2,3,2602.84,867.61,0
2017-W18,baby,23,2535.01,93.89,0
2017-W18,stationery,17,2051.97,97.71,0
2017-W18,furniture_living_room,10,1990.44,165.87,0
2017-W18,home_confort,7,1759.47,219.93,0
2017-W18,electronics,11,1292.65,117.51,0
2017-W18,costruction_tools_tools,2,834.3,417.15,0
2017-W18,market_place,5,795.28,159.06,0
2017-W18,home_appliances,10,734.71,73.47,0
2017-W18,air_conditioning,2,646.02,215.34,0
2017-W18,home_construction,1,637.02,637.02,0
2017-W18,audio,3,626.98,208.99,0
2017-W18,consoles_games,5,621.74,103.62,0
2017-W18,food_drink,3,494.84,70.69,0
2017-W18,books_general_interest,4,460.94,115.23,0
2017-W18,small_appliances,1,373.13,373.13,0
2017-W18,fixed_telephony,4,345.37,86.34,0
2017-W18,tablets_printing_image,2,224.16,112.08,0
2017-W18,food,1,187.91,187.91,0
2017-W18,fashion_shoes,4,178.88,44.72,0
2017-W18,industry_commerce_and_business,1,156.64,156.64,0
2017-W18,books_technical,2,140.28,70.14,0
2017-W18,kitchen_dining_laundry_garden_furniture,2,128.98,64.49,0
2017-W18,art,2,119.57,59.78,0
2017-W18,cine_photo,1,91.71,91.71,0
2017-W18,fashio_female_clothing,1,70.03,70.03,0
2017-W18,agro_industry_and_commerce,1,67.77,67.77,0
2017-W18,fashion_underwear_beach,1,20.42,20.42,0
2017-W19,computers_accessories,73,37114.63,386.61,1
2017-W19,health_beauty,58,16041.31,229.16,0
2017-W19,office_furniture,15,13766.98,458.9,0
2017-W19,bed_bath_table,77,10561.46,102.54,1
2017-W19,watches_gifts,33,9339.6,266.85,1
2017-W19,sports_leisure,49,9013.26,150.22,1
2017-W19,furniture_decor,43,8677.06,135.58,0
2017-W19,cool_stuff,55,8459.12,151.06,0
2017-W19,garden_tools,29,6303.7,191.02,0
2017-W19,toys,44,5253.74,107.22,0
2017-W19,perfumery,26,4903.29,175.12,0
2017-W19,unknown,14,4703.66,223.98,0
2017-W19,auto,22,4625.56,177.91,2
2017-W19,housewares,42,3982.23,86.57,0
2017-W19,pet_shop,16,3650.6,228.16,0
2017-W19,electronics,18,3094.06,162.85,0
2017-W19,telephony,42,3025.72,63.04,1
2017-W19,baby,26,2677.47,99.17,0
2017-W19,luggage_accessories,11,1830.29,166.39,0
2017-W19,costruction_tools_garden,4,1721.33,344.27,1
2017-W19,fashion_bags_accessories,16,1600.8,88.93,0
2017-W19,stationery,13,1472.24,98.15,0
2017-W19,tablets_printing_image,2,1321.35,660.67,0
2017-W19,home_confort,5,1163.19,193.87,0
2017-W19,furniture_living_room,5,1135.47,227.09,0
2017-W19,small_appliances,2,881.96,293.99,0
2017-W19,books_general_interest,7,806.45,115.21,0
2017-W19,home_appliances,6,794.59,132.43,0
2017-W19,furniture_bedroom,1,673.08,336.54,0
2017-W19,agro_industry_and_commerce,1,657.61,657.61,0
2017-W19,market_place,3,603.28,201.09,0
2017-W19,air_conditioning,3,579.19,193.06,0
2017-W19,consoles_games,4,481.95,96.39,0
2017-W19,audio,3,302.86,100.95,0
2017-W19,fashion_shoes,5,248.01,49.6,0
2017-W19,home_appliances_2,2,217.02,108.51,0
2017-W19,books_technical,1,176.18,176.18,0
2017-W19,furniture_mattress_and_upholstery,1,145.83,48.61,0
2017-W19,home_construction,1,141.63,141.63,0
2017-W19,fashion_male_clothing,1,127.44,127.44,0
2017-W19,musical_instruments,2,120.87,60.44,0
2017-W19,fashion_sport,2,104.09,52.05,0
2017-W19,fixed_telephony,2,94.77,47.39,0
2017-W19,food_drink,3,90.17,30.06,0
2017-W19,arts_and_craftmanship,1,73.07,73.07,0
2017-W19,fashion_underwear_beach,1,54.72,27.36,0
2017-W19,art,1,50.98,50.98,0
2017-W19,signaling_and_security,1,40.1,40.1,0
2017-W19,dvds_blu_ray,1,37.53,37.53,0
2017-W20,watches_gifts,30,17775.0,493.75,0
2017-W20,sports_leisure,74,16754.92,188.26,1
2017-W20,housewares,82,16355.04,168.61,2
2017-W20,computers_accessories,82,13185.65,146.51,0
2017-W20,cool_stuff,65,12676.41,156.5,0
2017-W20,furniture_decor,66,11303.75,109.75,0
2017-W20,health_beauty,58,10810.74,174.37,0
2017-W20,bed_bath_table,71,10061.84,110.57,0
2017-W20,auto,23,6995.61,233.19,0
2017-W20,perfumery,37,6590.56,164.76,0
2017-W20,luggage_accessories,17,5344.77,242.94,0
2017-W20,toys,45,4990.96,106.19,0
2017-W20,furniture_bedroom,3,4985.98,997.2,0
2017-W20,garden_tools,27,4512.2,141.01,0
2017-W20,telephony,47,3382.92,63.83,2
2017-W20,fashion_bags_accessories,30,3167.87,77.27,0
2017-W20,musical_instruments,4,3137.56,627.51,0
2017-W20,home_construction,2,2526.25,631.56,0
2017-W20,baby,24,2364.57,94.58,0
2017-W20,unknown,19,2174.2,98.83,0
2017-W20,electronics,15,1885.61,99.24,0
2017-W20,furniture_living_room,4,1725.21,287.54,0
2017-W20,stationery,14,1579.19,105.28,0
2017-W20,pet_shop,15,1533.0,90.18,0
2017-W20,market_place,8,1215.91,121.59,0
2017-W20,home_confort,8,1205.58,150.7,0
2017-W20,small_appliances,6,1193.05,198.84,0
2017-W20,consoles_games,9,1186.04,118.6,0
2017-W20,office_furniture,7,1111.27,158.75,0
2017-W20,fashion_male_clothing,2,970.1,323.37,0
2017-W20,agro_industry_and_commerce,1,957.15,957.15,0
2017-W20,audio,6,667.64,111.27,0
2017-W20,home_appliances_2,3,528.16,176.05,0
2017-W20,furniture_mattress_and_upholstery,1,482.69,482.69,0
2017-W20,food_drink,3,480.82,96.16,0
2017-W20,kitchen_dining_laundry_garden_furniture,4,417.8,104.45,0
2017-W20,fashio_female_clothing,4,415.6,103.9,0
2017-W20,home_appliances,5,357.4,71.48,0
2017-W20,books_general_interest,3,345.84,115.28,0
2017-W20,fashion_shoes,5,317.38,63.48,0
2017-W20,food,2,264.34,132.17,0
2017-W20,art,2,245.89,122.94,0
2017-W20,fashion_childrens_clothes,1,124.52,124.52,0
2017-W20,fixed_telephony,2,117.28,58.64,0
2017-W20,fashion_underwear_beach,3,113.39,37.8,0
2017-W20,dvds_blu_ray,2,65.54,32.77,0
2017-W20,air_conditioning,1,60.14,60.14,0
2017-W21,computers_accessories,44,15967.79,249.5,5
2017-W21,bed_bath_table,89,13883.61,134.79,0
2017-W21,sports_leisure,66,12673.38,150.87,0
2017-W21,health_beauty,54,11067.31,187.58,0
2017-W21,auto,23,10511.68,328.49,5
2017-W21,watches_gifts,33,9594.06,274.12,0
2017-W21,cool_stuff,45,8894.72,181.52,0
2017-W21,perfumery,33,8151.51,194.08,0
2017-W21,furniture_decor,40,8148.79,159.78,0
2017-W21,housewares,51,7223.06,104.68,1
2017-W21,toys,47,7008.07,146.0,0
2017-W21,art,2,6865.02,3432.51,0
2017-W21,luggage_accessories,18,5150.21,245.25,0
2017-W21,garden_tools,26,4863.42,162.11,1
2017-W21,musical_instruments,6,3374.46,562.41,0
2017-W21,baby,19,3303.34,132.13,0
2017-W21,telephony,43,3226.33,64.53,0
2017-W21,fashion_bags_accessories,24,2536.09,93.93,0
2017-W21,unknown,19,2421.13,100.88,0
2017-W21,small_appliances,4,2129.74,425.95,0
2017-W21,home_confort,9,1636.5,148.77,0
2017-W21,stationery,12,1539.2,118.4,0
2017-W21,furniture_living_room,7,1421.87,177.73,0
2017-W21,electronics,10,1403.72,140.37,0
2017-W21,kitchen_dining_laundry_garden_furniture,3,1090.43,363.48,0
2017-W21,consoles_games,7,926.95,102.99,0
2017-W21,office_furniture,4,894.35,178.87,0
2017-W21,pet_shop,8,599.94,74.99,0
2017-W21,fashion_shoes,5,474.49,94.9,0
2017-W21,audio,3,472.13,157.38,0
2017-W21,costruction_tools_garden,2,411.52,137.17,0
2017-W21,industry_commerce_and_business,1,395.58,395.58,0
2017-W21,tablets_printing_image,3,369.36,123.12,0
2017-W21,books_general_interest,4,277.56,69.39,0
2017-W21,furniture_bedroom,1,236.58,236.58,0
2017-W21,la_cuisine,1,232.19,232.19,0
2017-W21,fashion_underwear_beach,1,208.09,208.09,0
2017-W21,market_place,1,143.12,143.12,0
2017-W21,pc_gamer,1,138.15,138.15,0
2017-W21,drinks,1,112.95,112.95,0
2017-W21,home_appliances_2,1,105.37,105.37,0
2017-W21,signaling_and_security,1,101.96,101.96,0
2017-W21,home_appliances,2,93.85,46.92,0
2017-W21,agro_industry_and_commerce,1,81.21,81.21,0
2017-W21,food_drink,2,81.1,40.55,0
2017-W21,fashion_sport,1,75.39,75.39,0
2017-W21,home_construction,1,53.53,53.53,0
2017-W21,dvds_blu_ray,1,47.53,47.53,0
2017-W22,computers_accessories,58,17216.85,232.66,0
2017-W22,health_beauty,73,14524.4,170.88,0
2017-W22,cool_stuff,57,12327.31,192.61,1
2017-W22,watches_gifts,28,11144.85,359.51,0
2017-W22,bed_bath_table,69,8911.36,115.73,0
2017-W22,housewares,72,8241.76,99.3,1
2017-W22,toys,46,8126.92,169.31,2
2017-W22,sports_leisure,47,7492.49,144.09,1
2017-W22,furniture_decor,51,7475.65,111.58,0
2017-W22,home_construction,1,6579.5,1315.9,0
2017-W22,perfumery,33,5407.36,146.14,0
2017-W22,auto,22,5200.93,216.71,1
2017-W22,unknown,26,4351.02,140.36,0
2017-W22,garden_tools,22,4147.68,159.53,0
2017-W22,telephony,40,3967.37,76.3,0
2017-W22,baby,21,3789.27,180.44,0
2017-W22,small_appliances,7,3758.16,536.88,0
2017-W22,luggage_accessories,19,3448.44,156.75,0
2017-W22,pet_shop,18,2179.08,103.77,0
2017-W22,fashion_bags_accessories,20,1991.17,86.57,0
2017-W22,office_furniture,10,1815.96,181.6,0
2017-W22,electronics,15,1756.6,92.45,0
2017-W22,fashion_shoes,6,1690.55,211.32,0
2017-W22,stationery,10,1488.28,135.3,0
2017-W22,musical_instruments,4,1379.11,76.62,0
2017-W22,signaling_and_security,1,1267.76,633.88,0
2017-W22,furniture_living_room,4,1205.39,241.08,0
2017-W22,home_confort,7,1114.92,159.27,0
2017-W22,books_general_interest,4,913.79,182.76,0
2017-W22,market_place,6,789.26,131.54,0
2017-W22,home_appliances,8,673.42,67.34,0
2017-W22,consoles_games,4,609.15,152.29,0
2017-W22,tablets_printing_image,3,341.85,68.37,0
2017-W22,fashion_male_clothing,1,294.12,98.04,0
2017-W22,audio,2,263.58,131.79,0
2017-W22,home_appliances_2,1,257.3,257.3,0
2017-W22,furniture_bedroom,1,170.29,170.29,0
2017-W22,fixed_telephony,4,156.4,31.28,0
2017-W22,industry_commerce_and_business,1,154.79,154.79,0
2017-W22,construction_tools_construction,1,149.4,149.4,0
2017-W22,air_conditioning,1,115.44,115.44,0
2017-W22,cine_photo,1,112.91,112.91,0
2017-W22,furniture_mattress_and_upholstery,1,103.36,103.36,0
2017-W22,fashion_sport,1,102.03,102.03,0
2017-W22,kitchen_dining_laundry_garden_furniture,1,95.78,47.89,0
2017-W22,books_technical,1,93.21,93.21,0
2017-W22,art,1,84.49,84.49,0
2017-W22,dvds_blu_ray,1,35.69,35.69,0
2017-W22,food_drink,1,33.68,33.68,0
2017-W23,computers_accessories,58,17974.28,253.16,0
2017-W23,health_beauty,52,13575.98,242.43,0
2017-W23,bed_bath_table,87,13141.19,100.31,0
2017-W23,sports_leisure,62,11337.63,151.17,0
2017-W23,cool_stuff,42,9588.06,217.91,0
2017-W23,watches_gifts,34,8838.1,210.43,1
2017-W23,furniture_decor,41,7273.35,115.45,0
2017-W23,perfumery,46,7245.63,139.34,0
2017-W23,auto,28,7113.27,203.24,0
2017-W23,housewares,64,7053.27,96.62,0
2017-W23,garden_tools,31,6554.13,192.77,0
2017-W23,toys,53,6321.27,119.27,0
2017-W23,luggage_accessories,14,3278.16,218.54,0
2017-W23,telephony,51,3196.34,57.08,0
2017-W23,unknown,14,3083.3,181.37,0
2017-W23,fashion_bags_accessories,24,2518.15,89.93,0
2017-W23,furniture_living_room,6,2296.68,229.67,0
2017-W23,pet_shop,21,2239.75,77.23,0
2017-W23,air_conditioning,3,2155.57,431.11,0
2017-W23,baby,16,2119.48,132.47,0
2017-W23,home_confort,8,1923.67,106.87,0
2017-W23,musical_instruments,4,1660.31,332.06,0
2017-W23,consoles_games,4,1395.77,348.94,0
2017-W23,stationery,8,1250.33,138.93,0
2017-W23,office_furniture,6,1125.74,187.62,0
2017-W23,small_appliances,4,941.78,235.44,0
2017-W23,books_general_interest,7,751.72,107.39,0
2017-W23,fixed_telephony,3,674.55,224.85,0
2017-W23,construction_tools_construction,1,569.58,189.86,0
2017-W23,market_place,5,524.48,87.41,0
2017-W23,home_appliances,7,400.89,50.11,0
2017-W23,electronics,8,399.39,49.92,0
2017-W23,audio,2,369.42,184.71,0
2017-W23,signaling_and_security,2,345.4,172.7,0
2017-W23,music,1,344.32,344.32,0
2017-W23,fashion_sport,2,328.48,164.24,0
2017-W23,furniture_bedroom,1,249.56,249.56,0
2017-W23,tablets_printing_image,2,228.88,114.44,0
2017-W23,fashion_shoes,3,216.37,72.12,0
2017-W23,fashion_male_clothing,2,202.66,101.33,0
2017-W23,art,3,187.47,37.49,0
2017-W23,home_appliances_2,1,160.65,160.65,0
2017-W23,fashio_female_clothing,2,119.2,59.6,0
2017-W23,fashion_childrens_clothes,1,118.96,118.96,0
2017-W23,books_technical,1,95.32,95.32,0
2017-W23,kitchen_dining_laundry_garden_furniture,1,86.8,86.8,0
2017-W23,food_drink,2,82.78,41.39,0
2017-W23,drinks,1,69.2,69.2,0
2017-W23,dvds_blu_ray,1,29.5,29.5,0
2017-W23,home_comfort_2,1,28.0,28.0,0
2017-W24,auto,28,18365.43,655.91,1
2017-W24,computers_accessories,63,16780.58,204.64,0
2017-W24,bed_bath_table,75,15163.85,147.22,0
2017-W24,sports_leisure,62,11072.38,147.63,0
2017-W24,housewares,55,9141.8,123.54,1
2017-W24,cool_stuff,49,7795.93,136.77,0
2017-W24,perfumery,35,7556.86,215.91,0
2017-W24,watches_gifts,25,6849.31,273.97,0
2017-W24,garden_tools,28,5792.09,170.36,0
2017-W24,health_beauty,51,5727.1,98.74,1
2017-W24,baby,22,5148.94,183.89,0
2017-W24,toys,33,4363.09,128.33,1
2017-W24,furniture_decor,34,4186.98,97.37,1
2017-W24,small_appliances,6,3756.63,469.58,0
2017-W24,telephony,41,3078.65,69.97,0
2017-W24,fashion_bags_accessories,19,2666.32,126.97,0
2017-W24,office_furniture,11,2466.23,205.52,0
2017-W24,musical_instruments,2,2084.24,694.75,0
2017-W24,luggage_accessories,14,1813.06,129.5,0
2017-W24,unknown,12,1723.34,132.56,1
2017-W24,pet_shop,9,1466.96,112.84,0
2017-W24,consoles_games,5,1003.45,143.35,0
2017-W24,stationery,8,899.44,112.43,0
2017-W24,audio,5,879.14,175.83,0
2017-W24,fashion_shoes,5,767.53,85.28,0
2017-W24,electronics,12,729.23,60.77,1
2017-W24,home_appliances,10,712.14,71.21,0
2017-W24,construction_tools_construction,2,550.2,137.55,0
2017-W24,books_general_interest,3,425.36,141.79,0
2017-W24,fashion_male_clothing,4,332.32,66.46,0
2017-W24,home_appliances_2,1,302.91,302.91,0
2017-W24,home_confort,2,286.91,143.45,0
2017-W24,books_imported,1,258.4,129.2,0
2017-W24,market_place,2,232.83,116.41,0
2017-W24,furniture_living_room,2,221.04,110.52,0
2017-W24,fixed_telephony,3,207.61,69.2,0
2017-W24,food,1,171.79,171.79,0
2017-W24,pc_gamer,1,156.18,156.18,0
2017-W24,fashion_sport,2,121.98,60.99,0
2017-W24,tablets_printing_image,1,108.44,108.44,0
2017-W24,furniture_bedroom,1,102.12,102.12,0
2017-W24,art,1,97.88,97.88,0
2017-W24,dvds_blu_ray,1,89.02,89.02,0
2017-W24,fashio_female_clothing,1,80.1,80.1,0
2017-W24,home_construction,1,74.97,74.97,0
2017-W24,air_conditioning,1,38.47,38.47,0
2017-W25,furniture_decor,46,15050.97,264.05,0
2017-W25,cool_stuff,40,10905.1,265.98,0
2017-W25,housewares,71,10566.87,118.73,1
2017-W25,health_beauty,54,10057.33,162.22,0
2017-W25,sports_leisure,43,8593.58,179.03,1
2017-W25,computers_accessories,42,8540.32,158.15,0
2017-W25,bed_bath_table,72,8496.93,108.94,0
2017-W25,watches_gifts,31,6681.86,196.53,1
2017-W25,perfumery,23,6280.5,209.35,0
2017-W25,auto,22,5975.07,239.0,0
2017-W25,office_furniture,16,4775.61,251.35,0
2017-W25,toys,26,3194.73,118.32,0
2017-W25,garden_tools,15,2775.48,163.26,0
