year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations,rolling_mean,rolling_std,rolling_median,upper_bound,lower_bound,z_score,is_anomaly,revenue_at_risk
2017-W50,audio,8,644.37,71.6,0,815.62,516.67,784.96,1848.97,0.0,-0.33,False,0.0
2017-W51,audio,4,791.79,197.95,0,790.39,519.89,718.57,1830.16,0.0,0.0,False,0.0
2017-W52,audio,4,1439.96,359.99,0,800.19,518.97,757.74,1838.12,0.0,1.23,False,0.0
2018-W01,audio,2,865.49,432.75,0,949.78,507.85,930.74,1965.47,0.0,-0.17,False,0.0
2018-W02,audio,5,898.03,149.67,0,911.3,500.1,828.64,1911.5,0.0,-0.03,False,0.0
2018-W03,audio,6,780.22,111.46,0,889.85,496.0,828.64,1881.84,0.0,-0.22,False,0.0
2018-W04,audio,8,1516.55,189.57,0,776.07,375.99,786.0,1528.05,24.08,1.97,False,0.0
2018-W05,audio,8,1264.52,158.06,0,875.18,456.16,828.64,1787.5,0.0,0.85,False,0.0
2018-W06,audio,2,55.36,27.68,0,1025.12,332.08,881.76,1689.27,360.96,-2.92,True,305.6
2018-W07,audio,1,608.88,608.88,0,951.49,466.6,881.76,1884.69,18.29,-0.73,False,0.0
2018-W08,audio,4,880.28,220.07,0,928.63,479.84,881.76,1888.3,0.0,-0.1,False,0.0
2018-W09,audio,7,1465.7,209.39,0,858.67,433.17,872.88,1725.0,0.0,1.4,False,0.0
2018-W10,audio,5,1170.62,234.12,0,933.69,483.57,889.16,1900.82,0.0,0.49,False,0.0
2018-W11,audio,7,2382.08,340.3,0,967.77,490.25,1025.45,1948.27,0.0,2.88,True,0.0
2018-W12,audio,9,3729.93,372.99,0,1168.0,689.39,1217.57,2546.77,0.0,3.72,True,0.0
2018-W13,audio,10,3712.54,371.25,0,1444.67,1143.7,1217.57,3732.08,0.0,1.98,False,0.0
2018-W14,audio,5,1676.69,279.45,0,1750.67,1389.66,1318.16,4529.99,0.0,-0.05,False,0.0
2018-W15,audio,10,4506.0,409.64,0,1953.34,1214.25,1571.2,4381.85,0.0,2.1,True,0.0
2018-W16,audio,7,1374.45,196.35,0,2440.48,1369.62,2029.38,5179.71,0.0,-0.78,False,0.0
2018-W17,audio,7,1369.17,195.6,0,2502.25,1298.49,2029.38,5099.24,0.0,-0.87,False,0.0
2018-W18,audio,3,707.53,235.84,0,2490.18,1309.9,2029.38,5109.99,0.0,-1.36,False,0.0
2018-W19,audio,5,1080.79,216.16,0,2432.3,1384.64,2029.38,5201.59,0.0,-0.98,False,0.0
2018-W20,audio,8,533.03,59.23,0,2269.64,1465.46,1525.57,5200.56,0.0,-1.19,False,0.0
2018-W21,audio,1,128.78,128.78,0,1870.02,1446.12,1371.81,4762.27,0.0,-1.2,False,0.0
2018-W22,audio,5,1538.36,307.67,0,1422.06,1345.39,1224.98,4112.84,0.0,0.09,False,0.0
2018-W23,audio,1,30.13,30.13,0,1404.76,1342.54,1224.98,4089.84,0.0,-1.02,False,0.0
2018-W24,audio,3,220.87,73.62,0,845.28,583.66,894.16,2012.6,0.0,-1.07,False,0.0
2018-W25,audio,8,964.49,107.17,0,701.08,576.71,620.28,1854.5,0.0,0.46,False,0.0
2018-W26,audio,5,312.35,52.06,0,650.5,525.18,620.28,1700.86,0.0,-0.64,False,0.0
2018-W27,audio,1,621.28,621.28,0,601.1,537.49,422.69,1676.09,0.0,0.04,False,0.0
2018-W28,audio,2,49.98,24.99,0,543.66,502.31,422.69,1548.28,0.0,-0.98,False,0.0
2018-W29,audio,13,1044.97,74.64,0,483.28,531.93,266.61,1547.14,0.0,1.06,False,0.0
2018-W30,audio,4,479.91,119.98,0,597.8,543.21,466.82,1684.22,0.0,-0.22,False,0.0
2018-W31,audio,4,710.92,177.73,0,465.5,388.17,396.13,1241.85,0.0,0.63,False,0.0
2018-W32,audio,6,829.99,92.22,0,550.6,352.04,550.6,1254.67,0.0,0.79,False,0.0
2018-W33,audio,6,755.24,107.89,0,626.74,336.04,666.1,1298.82,0.0,0.38,False,0.0
2018-W34,audio,8,654.0,65.4,0,600.58,313.38,666.1,1227.33,0.0,0.17,False,0.0
2018-W35,audio,1,22.29,22.29,0,643.29,290.96,682.46,1225.21,61.36,-2.13,True,39.07
2016-W40,auto,10,2521.85,229.26,2,,,,,,,False,
2016-W41,auto,1,194.85,194.85,0,,,,,,,False,
2017-W01,auto,2,39.24,19.62,0,,,,,,,False,
2017-W03,auto,10,2536.25,230.57,0,,,,,,,False,
2017-W04,auto,12,5696.0,379.73,1,1323.05,1394.03,1358.35,4111.11,0.0,3.14,True,0.0
2017-W05,auto,15,2566.55,150.97,0,2197.64,2298.27,2521.85,6794.17,0.0,0.16,False,0.0
2017-W06,auto,33,7074.87,202.14,0,2259.12,2061.14,2529.05,6381.41,0.0,2.34,True,0.0
2017-W07,auto,17,5753.15,261.51,0,2947.09,2617.88,2536.25,8182.86,0.0,1.07,False,0.0
2017-W08,auto,17,4034.86,212.36,1,3297.84,2618.88,2551.4,8535.6,0.0,0.28,False,0.0
2017-W09,auto,10,1922.9,174.81,1,3486.97,2609.45,3300.7,8705.87,0.0,-0.6,False,0.0
2017-W10,auto,20,4942.81,224.67,2,3702.98,2357.34,3300.7,8417.67,0.0,0.53,False,0.0
2017-W11,auto,15,2798.09,174.88,0,4315.92,1851.95,4488.84,8019.83,612.02,-0.82,False,0.0
2017-W12,auto,15,5035.33,251.77,0,4348.65,1818.01,4488.84,7984.67,712.63,0.38,False,0.0
2017-W13,auto,21,13402.27,496.38,2,4266.07,1762.21,4488.84,7790.49,741.65,5.18,True,0.0
2017-W14,auto,17,4073.1,193.96,0,5620.54,3538.42,4989.07,12697.38,0.0,-0.44,False,0.0
2017-W15,auto,23,5280.26,211.21,0,5245.31,3521.28,4507.96,12287.88,0.0,0.01,False,0.0
2017-W16,auto,16,2545.31,159.08,0,5186.2,3515.5,4507.96,12217.21,0.0,-0.75,False,0.0
2017-W17,auto,21,4965.51,177.34,0,5000.01,3623.0,4507.96,12246.0,0.0,-0.01,False,0.0
2017-W18,auto,23,3559.19,131.82,0,5380.34,3407.1,4954.16,12194.53,0.0,-0.53,False,0.0
2017-W19,auto,22,4625.56,177.91,2,5207.38,3467.07,4519.3,12141.52,0.0,-0.17,False,0.0
2017-W20,auto,23,6995.61,233.19,0,5435.82,3343.66,4795.54,12123.14,0.0,0.47,False,0.0
2017-W21,auto,23,10511.68,328.49,5,5680.85,3381.73,4795.54,12444.31,0.0,1.43,False,0.0
2017-W22,auto,22,5200.93,216.71,1,5319.53,2470.54,4795.54,10260.6,378.46,-0.05,False,0.0
2017-W23,auto,28,7113.27,203.24,0,5460.51,2420.93,5083.22,10302.37,618.65,0.68,False,0.0
2017-W24,auto,28,18365.43,655.91,1,5689.63,2487.27,5083.22,10664.16,715.1,5.1,True,0.0
2017-W25,auto,22,5975.07,239.0,0,7667.15,4822.71,6098.27,17312.58,0.0,-0.35,False,0.0
2017-W26,auto,20,6431.01,238.19,0,7793.34,4754.65,6485.34,17302.64,0.0,-0.29,False,0.0
2017-W27,auto,20,2817.59,140.88,0,8152.32,4490.37,6713.31,17133.06,0.0,-1.19,False,0.0
2017-W28,auto,29,4060.64,116.02,0,7926.32,4732.21,6713.31,17390.74,0.0,-0.82,False,0.0
2017-W29,auto,27,6692.94,223.1,0,7559.45,4924.53,6203.04,17408.52,0.0,-0.18,False,0.0
2017-W30,auto,26,3500.52,116.68,1,7082.11,4780.46,6203.04,16643.03,0.0,-0.75,False,0.0
2017-W31,auto,38,13255.38,276.15,0,6869.56,4912.04,6203.04,16693.64,0.0,1.3,False,0.0
2017-W32,auto,23,11004.83,440.19,1,7637.32,5410.32,6203.04,18457.95,0.0,0.62,False,0.0
2017-W33,auto,35,5239.62,116.44,0,6717.25,3671.83,6203.04,14060.9,0.0,-0.4,False,0.0
2017-W34,auto,22,48409.8,1100.22,0,6625.32,3702.14,5835.32,14029.6,0.0,11.29,True,0.0
2017-W35,auto,23,2764.33,120.19,0,11872.66,15220.14,5966.28,42312.95,0.0,-0.6,False,0.0
2017-W36,auto,18,4274.21,224.96,0,11866.01,15224.68,5966.28,42315.37,0.0,-0.5,False,0.0
2017-W37,auto,22,2339.52,106.34,0,11892.7,15209.22,5966.28,42311.14,0.0,-0.63,False,0.0
2017-W38,auto,27,3545.35,114.37,0,11348.53,15497.0,4756.92,42342.52,0.0,-0.5,False,0.0
2017-W39,auto,28,19098.69,516.18,0,11354.13,15493.76,4756.92,42341.66,0.0,0.5,False,0.0
2017-W40,auto,30,8301.13,244.15,0,12084.54,15732.1,4756.92,43548.74,0.0,-0.24,False,0.0
2017-W41,auto,35,8112.96,193.17,0,11746.58,15787.55,4756.92,43321.68,0.0,-0.23,False,0.0
2017-W42,auto,31,8798.94,225.61,0,12105.75,15650.46,6193.58,43406.66,0.0,-0.21,False,0.0
2017-W43,auto,26,3755.07,134.11,0,7154.39,5495.2,6193.58,18144.8,0.0,-0.62,False,0.0
2017-W44,auto,21,6121.63,226.73,1,7278.23,5392.34,6193.58,18062.9,0.0,-0.21,False,0.0
2017-W45,auto,44,5550.44,120.66,0,7509.16,5283.77,7117.3,18076.71,0.0,-0.37,False,0.0
2017-W46,auto,39,6800.86,151.13,0,7910.53,4946.15,7117.3,17802.82,0.0,-0.22,False,0.0
2017-W47,auto,97,17245.3,165.82,0,8317.46,4661.43,7456.91,17640.32,0.0,1.92,False,0.0
2017-W48,auto,74,15827.46,188.42,0,8085.79,4055.76,7456.91,16197.31,0.0,1.91,False,0.0
2017-W49,auto,80,17612.46,191.44,0,9026.58,4898.26,7456.91,18823.11,0.0,1.75,False,0.0
2017-W50,auto,73,17121.67,190.24,0,10214.02,5726.55,7799.9,21667.11,0.0,1.21,False,0.0
2017-W51,auto,46,9895.82,201.96,0,11254.36,6171.46,11314.16,23597.27,0.0,-0.22,False,0.0
2017-W52,auto,20,2887.11,137.48,0,12021.95,5444.53,12861.64,22911.02,1132.89,-1.68,False,0.0
2018-W01,auto,50,10200.08,185.46,0,11617.64,6033.53,12861.64,23684.7,0.0,-0.23,False,0.0
2018-W02,auto,46,9068.55,181.37,0,12198.84,5571.88,13013.77,23342.6,1055.09,-0.56,False,0.0
2018-W03,auto,74,14806.47,180.57,0,12482.31,5309.54,13013.77,23101.38,1863.23,0.44,False,0.0
2018-W04,auto,46,9277.62,171.81,0,12177.45,5061.2,12503.28,22299.86,2055.05,-0.57,False,0.0
2018-W05,auto,69,14125.6,185.86,1,11358.72,4914.04,10047.95,21186.8,1530.65,0.56,False,0.0
2018-W06,auto,52,11511.49,217.2,0,10922.86,4408.77,10047.95,19740.41,2105.32,0.13,False,0.0
2018-W07,auto,88,12884.98,131.48,0,10221.59,3665.44,10047.95,17552.47,2890.72,0.73,False,0.0
2018-W08,auto,85,14119.69,151.82,1,10595.24,3778.11,10855.78,18151.45,3039.02,0.93,False,0.0
2018-W09,auto,73,11365.98,143.87,0,11999.31,2303.84,12198.24,16606.99,7391.63,-0.27,False,0.0
2018-W10,auto,63,11525.83,177.32,0,12145.05,2208.68,12198.24,16562.4,7727.69,-0.28,False,0.0
2018-W11,auto,78,16549.49,194.7,0,12452.21,1863.62,12205.4,16179.45,8724.96,2.2,True,0.0
2018-W12,auto,87,14436.62,147.31,0,12670.08,2241.72,12205.4,17153.52,8186.65,0.79,False,0.0
2018-W13,auto,73,13462.43,170.41,0,13314.96,1830.77,13502.34,16976.49,9653.43,0.08,False,0.0
2018-W14,auto,86,15348.16,170.54,1,13232.06,1803.63,13173.7,16839.32,9624.8,1.17,False,0.0
2018-W15,auto,79,20177.43,231.92,0,13711.65,1790.81,13791.06,17293.27,10130.02,3.61,True,0.0
2018-W16,auto,78,14299.69,160.67,0,14623.2,2851.68,14278.16,20326.56,8919.84,-0.11,False,0.0
2018-W17,auto,71,12416.13,161.25,0,14645.7,2847.85,14368.16,20341.4,8950.01,-0.78,False,0.0
2018-W18,auto,72,12062.77,141.91,0,14776.97,2695.19,14368.16,20167.34,9386.6,-1.01,False,0.0
2018-W19,auto,87,14724.46,158.33,1,14844.09,2607.93,14368.16,20059.95,9628.23,-0.05,False,0.0
2018-W20,auto,92,14483.15,149.31,0,14615.96,2515.63,14368.16,19647.22,9584.71,-0.05,False,0.0
2018-W21,auto,35,4637.52,125.34,0,14621.78,2515.21,14391.42,19652.19,9591.36,-3.97,True,4953.84
2018-W22,auto,38,11152.55,259.36,0,13518.66,4357.1,14391.42,22232.87,4804.46,-0.54,False,0.0
2018-W23,auto,66,13311.09,160.37,0,12994.21,4357.94,13357.91,21710.09,4278.34,0.07,False,0.0
2018-W24,auto,52,11288.25,194.63,0,12135.92,3285.24,12863.61,18706.41,5565.43,-0.26,False,0.0
2018-W25,auto,68,13896.31,190.36,0,11759.49,3172.49,12239.45,18104.47,5414.51,0.67,False,0.0
2018-W26,auto,65,13389.84,183.42,0,11944.51,3258.26,12686.93,18461.03,5427.99,0.44,False,0.0
2018-W27,auto,57,7762.08,127.25,0,12110.4,3298.67,13350.46,18707.74,5513.05,-1.32,False,0.0
2018-W28,auto,49,8710.51,158.37,0,11240.1,3426.45,12299.67,18093.0,4387.2,-0.74,False,0.0
2018-W29,auto,91,17727.4,182.76,2,10518.52,3249.17,11220.4,17016.87,4020.17,2.22,True,0.0
2018-W30,auto,90,13265.66,136.76,0,12154.75,3159.2,12299.67,18473.14,5836.36,0.35,False,0.0
2018-W31,auto,89,15561.96,149.63,2,12418.89,3151.76,13288.38,18722.41,6115.37,1.0,False,0.0
2018-W32,auto,129,20467.16,150.49,0,12700.25,3337.76,13327.75,19375.78,6024.72,2.33,True,0.0
2018-W33,auto,101,20875.45,193.29,1,13847.62,4239.01,13643.08,22325.63,5369.6,1.66,False,0.0
2018-W34,auto,55,7005.52,116.76,0,14720.01,4914.76,14475.9,24549.52,4890.49,-1.57,False,0.0
2018-W35,auto,6,524.38,87.4,0,13921.97,5628.15,14413.81,25178.28,2665.66,-2.38,True,2141.28
2016-W39,baby,1,109.34,109.34,1,,,,,,,False,
2016-W40,baby,10,2235.09,171.93,0,,,,,,,False,
2017-W01,baby,2,39.24,19.62,0,,,,,,,False,
2017-W02,baby,2,205.84,102.92,0,,,,,,,False,
2017-W03,baby,9,1678.76,139.9,0,647.38,1060.68,157.59,2768.73,0.0,0.97,False,0.0
2017-W04,baby,13,5135.65,320.98,0,853.65,1027.87,205.84,2909.4,0.0,4.17,True,0.0
2017-W05,baby,10,1979.35,141.38,0,1567.32,1975.13,942.3,5517.58,0.0,0.21,False,0.0
2017-W06,baby,11,1176.06,106.91,0,1626.18,1809.75,1678.76,5245.68,0.0,-0.25,False,0.0
2017-W07,baby,11,1013.04,92.09,0,1569.92,1683.04,1427.41,4936.01,0.0,-0.33,False,0.0
2017-W08,baby,5,1228.42,245.68,0,1682.88,1599.25,1427.41,4881.38,0.0,-0.28,False,0.0
2017-W09,baby,9,890.35,80.94,0,1557.04,1589.17,1202.24,4735.38,0.0,-0.42,False,0.0
2017-W10,baby,11,878.67,67.59,0,1663.43,1498.97,1202.24,4661.37,0.0,-0.52,False,0.0
2017-W11,baby,10,1599.83,145.44,0,1747.54,1422.42,1202.24,4592.39,0.0,-0.1,False,0.0
2017-W12,baby,8,784.89,98.11,0,1737.67,1423.24,1202.24,4584.16,0.0,-0.67,False,0.0
2017-W13,baby,8,772.44,96.56,0,1193.83,409.66,1094.55,2013.14,374.51,-1.03,False,0.0
2017-W14,baby,10,743.85,74.39,0,1042.96,281.11,951.7,1605.19,480.74,-1.06,False,0.0
2017-W15,baby,5,1008.17,168.03,0,988.94,293.15,884.51,1575.24,402.63,0.07,False,0.0
2017-W16,baby,17,1869.98,110.0,0,988.33,293.1,884.51,1574.53,402.12,3.01,True,0.0
2017-W17,baby,15,1793.82,99.66,0,1068.52,425.87,884.51,1920.27,216.78,1.7,False,0.0
2017-W18,baby,23,2535.01,93.89,0,1181.46,487.25,943.42,2155.95,206.97,2.78,True,0.0
2017-W19,baby,26,2677.47,99.17,0,1388.5,661.1,1304.0,2710.69,66.3,1.95,False,0.0
2017-W20,baby,24,2364.57,94.58,0,1523.2,804.54,1401.0,3132.28,0.0,1.05,False,0.0
2017-W21,baby,19,3303.34,132.13,0,1720.66,791.19,1831.9,3303.04,138.29,2.0,True,0.0
2017-W22,baby,21,3789.27,180.44,0,2037.03,860.8,2117.28,3758.64,315.42,2.04,True,0.0
2017-W23,baby,16,2119.48,132.47,0,2417.7,880.39,2449.79,4178.49,656.92,-0.34,False,0.0
2017-W24,baby,22,5148.94,183.89,0,2556.62,694.2,2449.79,3945.02,1168.22,3.73,True,0.0
2017-W25,baby,14,1499.48,99.97,0,2966.49,1087.47,2606.24,5141.43,791.55,-1.35,False,0.0
2017-W26,baby,14,2441.59,162.77,0,2929.7,1136.68,2606.24,5203.05,656.34,-0.43,False,0.0
2017-W27,baby,22,2730.97,94.17,0,2918.02,1141.78,2559.53,5201.58,634.46,-0.16,False,0.0
2017-W28,baby,32,4568.9,138.45,1,2924.7,1140.33,2586.28,5205.36,644.05,1.44,False,0.0
2017-W29,baby,36,6419.38,164.6,0,3200.25,1246.98,3017.16,5694.2,706.29,2.58,True,0.0
2017-W30,baby,23,4694.78,187.79,0,3589.75,1691.29,3260.12,6972.32,207.18,0.65,False,0.0
2017-W31,baby,30,5483.28,176.88,1,3702.94,1736.25,3649.93,7175.44,230.44,1.03,False,0.0
2017-W32,baby,22,4571.48,190.48,0,4123.42,1705.03,4631.84,7533.47,713.36,0.26,False,0.0
2017-W33,baby,30,6135.25,204.51,1,4051.23,1667.21,4570.19,7385.66,716.81,1.25,False,0.0
2017-W34,baby,31,5338.01,152.51,0,4630.7,1444.33,4633.13,7519.36,1742.05,0.49,False,0.0
2017-W35,baby,35,9718.02,255.74,0,4992.76,1150.28,5016.4,7293.31,2692.2,4.11,True,0.0
2017-W36,baby,31,4823.69,146.17,0,5866.14,1705.96,5410.64,9278.05,2454.22,-0.61,False,0.0
2017-W37,baby,47,10006.7,200.13,0,5897.99,1680.47,5410.64,9258.92,2537.05,2.44,True,0.0
2017-W38,baby,32,4742.82,118.57,0,6346.4,2228.67,5410.64,10803.75,1889.06,-0.72,False,0.0
2017-W39,baby,40,6452.62,153.63,0,6352.41,2223.65,5410.64,10799.7,1905.12,0.05,False,0.0
2017-W40,baby,32,4490.9,140.34,0,6473.57,2195.76,5736.63,10865.09,2082.06,-0.9,False,0.0
2017-W41,baby,36,5016.46,125.41,0,6463.5,2205.89,5736.63,10875.28,2051.72,-0.66,False,0.0
2017-W42,baby,34,6074.19,173.55,0,6323.65,2264.36,5177.24,10852.38,1794.93,-0.11,False,0.0
2017-W43,baby,20,3043.48,144.93,0,6415.68,2233.33,5545.32,10882.34,1949.01,-1.51,False,0.0
2017-W44,baby,30,4848.02,156.39,0,5581.36,2063.7,4920.08,9708.75,1453.97,-0.36,False,0.0
2017-W45,baby,35,5016.42,135.58,0,5584.4,2062.44,4932.24,9709.27,1459.52,-0.28,False,0.0
2017-W46,baby,42,8006.35,148.27,0,4960.61,1030.15,4932.22,7020.92,2900.31,2.96,True,0.0
2017-W47,baby,67,10742.18,149.2,1,5368.55,1479.68,5016.44,8327.92,2409.19,3.63,True,0.0
2017-W48,baby,42,5867.71,136.46,0,5904.75,2412.08,5016.44,10728.91,1080.59,-0.02,False,0.0
2017-W49,baby,48,6072.41,112.45,0,6076.85,2344.97,5442.08,10766.8,1386.9,-0.0,False,0.0
2017-W50,baby,33,6597.11,194.03,0,6208.84,2306.16,5970.06,10821.16,1596.53,0.17,False,0.0
2017-W51,baby,28,5889.54,196.32,0,6274.21,2309.2,5970.06,10892.62,1655.8,-0.17,False,0.0
2017-W52,baby,14,1666.12,104.13,0,6629.97,1928.17,5980.98,10486.3,2773.63,-2.57,True,1107.51
2018-W01,baby,43,8368.09,170.78,0,6232.23,2569.71,5980.98,11371.64,1092.82,0.83,False,0.0
2018-W02,baby,61,10883.8,162.44,0,6651.19,2615.97,6334.76,11883.13,1419.24,1.62,False,0.0
2018-W03,baby,44,8005.47,170.33,0,7010.87,2998.73,6334.76,13008.33,1013.41,0.33,False,0.0
2018-W04,baby,54,8596.14,145.7,0,6668.78,2647.83,6334.76,11964.45,1373.12,0.73,False,0.0
2018-W05,baby,22,3178.22,132.43,1,7009.84,2705.01,7301.29,12419.86,1599.81,-1.42,False,0.0
2018-W06,baby,41,5293.89,126.05,2,6648.06,3023.13,7301.29,12694.31,601.81,-0.45,False,0.0
2018-W07,baby,42,7452.53,165.61,1,6485.16,3061.14,6947.5,12607.43,362.88,0.32,False,0.0
2018-W08,baby,49,7260.25,139.62,0,6680.53,3067.56,7729.0,12815.66,545.41,0.19,False,0.0
2018-W09,baby,51,16261.8,318.86,1,7379.8,2303.71,7729.0,11987.22,2772.38,3.86,True,0.0
2018-W10,baby,36,6193.29,158.8,0,8366.51,3914.7,7729.0,16195.91,537.12,-0.56,False,0.0
2018-W11,baby,57,10281.8,168.55,0,7780.2,3834.24,7356.39,15448.69,111.71,0.65,False,0.0
2018-W12,baby,56,15954.52,261.55,0,8064.74,3936.45,7356.39,15937.64,191.84,2.0,True,0.0
2018-W13,baby,46,12676.32,239.18,1,8984.54,4835.4,7356.39,18655.34,0.0,0.76,False,0.0
2018-W14,baby,44,10382.53,235.97,0,10171.8,4347.52,8867.16,18866.85,1476.75,0.05,False,0.0
2018-W15,baby,64,15304.06,218.63,0,10807.88,3878.89,10332.17,18565.66,3050.1,1.16,False,0.0
2018-W16,baby,58,31838.71,413.49,1,11789.32,3901.86,11529.42,19593.05,3985.59,5.14,True,0.0
2018-W17,baby,42,11908.78,264.64,0,14861.63,7676.73,13990.19,30215.08,0.0,-0.38,False,0.0
2018-W18,baby,60,8025.91,131.57,0,14317.5,7717.47,12292.55,29752.43,0.0,-0.82,False,0.0
2018-W19,baby,56,13208.77,183.46,0,14546.58,7464.93,12292.55,29476.44,0.0,-0.18,False,0.0
2018-W20,baby,60,12242.7,182.73,1,14912.45,7295.86,12942.54,29504.17,320.73,-0.37,False,0.0
2018-W21,baby,26,3538.55,104.08,0,14448.47,7338.03,12459.51,29124.53,0.0,-1.49,False,0.0
2018-W22,baby,44,11606.91,227.59,0,13306.25,8301.25,12075.74,29908.75,0.0,-0.2,False,0.0
2018-W23,baby,55,13529.01,218.21,0,13459.3,8250.78,12075.74,29960.85,0.0,0.01,False,0.0
2018-W24,baby,46,9295.84,175.39,0,13237.42,8217.88,12075.74,29673.18,0.0,-0.48,False,0.0
2018-W25,baby,50,8813.77,146.9,0,10419.56,3353.9,11757.84,17127.35,3711.76,-0.48,False,0.0
2018-W26,baby,41,7692.94,167.24,0,10032.68,3336.03,10451.38,16704.75,3360.62,-0.7,False,0.0
2018-W27,baby,38,5841.71,146.04,0,9991.06,3366.58,10451.38,16724.23,3257.89,-1.23,False,0.0
2018-W28,baby,32,4116.14,114.34,0,9070.18,3368.26,9054.8,15806.71,2333.65,-1.47,False,0.0
2018-W29,baby,47,5782.47,96.37,1,8054.36,3497.73,8253.36,15049.82,1058.89,-0.65,False,0.0
2018-W30,baby,64,9921.39,135.91,5,8334.85,3157.27,8253.36,14649.39,2020.31,0.5,False,0.0
2018-W31,baby,86,13561.08,142.75,0,8124.16,2957.66,8253.36,14039.47,2208.85,1.84,False,0.0
2018-W32,baby,62,7313.26,110.81,0,8128.17,2966.04,8253.36,14060.24,2196.09,-0.27,False,0.0
2018-W33,baby,46,7342.75,146.85,0,7880.34,2937.22,7503.1,13754.79,2005.9,-0.18,False,0.0
2018-W34,baby,32,3463.81,101.88,1,7696.47,2916.41,7328.0,13529.29,1863.64,-1.45,False,0.0
2018-W35,baby,3,387.78,129.26,0,7167.83,3278.02,6577.48,13723.87,611.79,-2.07,True,224.01
2016-W40,bed_bath_table,5,2291.71,286.46,0,,,,,,,False,
2017-W01,bed_bath_table,1,84.59,84.59,0,,,,,,,False,
2017-W02,bed_bath_table,5,380.56,76.11,0,,,,,,,False,
2017-W03,bed_bath_table,10,1993.09,181.19,0,,,,,,,False,
2017-W04,bed_bath_table,16,2128.97,106.45,0,1187.49,1115.92,1186.82,3419.32,0.0,0.84,False,0.0
2017-W05,bed_bath_table,34,3813.78,108.97,1,1375.78,1054.15,1993.09,3484.08,0.0,2.31,True,0.0
2017-W06,bed_bath_table,43,6597.57,131.95,1,1782.12,1370.99,2061.03,4524.1,0.0,3.51,True,0.0
2017-W07,bed_bath_table,39,9945.1,187.64,0,2470.04,2208.85,2128.97,6887.73,0.0,3.38,True,0.0
2017-W08,bed_bath_table,32,5166.62,126.02,0,3404.42,3341.64,2210.34,10087.71,0.0,0.53,False,0.0
2017-W09,bed_bath_table,48,8597.53,148.23,0,3763.78,3359.42,2971.38,10482.63,0.0,1.44,False,0.0
2017-W10,bed_bath_table,59,12417.29,167.8,0,4827.9,3375.75,4490.2,11579.41,0.0,2.25,True,0.0
2017-W11,bed_bath_table,52,7816.98,128.15,0,6332.49,3769.8,5882.09,13872.09,0.0,0.39,False,0.0
2017-W12,bed_bath_table,60,10389.46,123.68,0,7060.48,3351.19,7207.28,13762.85,358.11,0.99,False,0.0
2017-W13,bed_bath_table,68,8942.84,109.06,0,8093.04,2849.71,8207.26,13792.46,2393.62,0.3,False,0.0
2017-W14,bed_bath_table,63,9115.36,113.94,0,8734.17,2266.77,8770.19,13267.71,4200.64,0.17,False,0.0
2017-W15,bed_bath_table,31,3457.16,76.83,0,9048.9,2096.1,9029.1,13241.1,4856.7,-2.67,True,1399.54
2017-W16,bed_bath_table,64,9873.77,109.71,0,8237.91,2827.37,8770.19,13892.64,2583.17,0.58,False,0.0
2017-W17,bed_bath_table,49,9862.5,161.68,0,8826.3,2575.48,9029.1,13977.26,3675.34,0.4,False,0.0
2017-W18,bed_bath_table,60,8020.33,94.36,0,8984.42,2598.16,9488.93,14180.74,3788.1,-0.37,False,0.0
2017-W19,bed_bath_table,77,10561.46,102.54,1,8434.8,2203.29,9029.1,12841.37,4028.23,0.97,False,0.0
2017-W20,bed_bath_table,71,10061.84,110.57,0,8777.86,2304.68,9488.93,13387.22,4168.5,0.56,False,0.0
2017-W21,bed_bath_table,89,13883.61,134.79,0,8736.91,2274.66,9488.93,13286.24,4187.58,2.26,True,0.0
2017-W22,bed_bath_table,69,8911.36,115.73,0,9354.5,2918.25,9868.14,15191.01,3518.0,-0.15,False,0.0
2017-W23,bed_bath_table,87,13141.19,100.31,0,9329.0,2921.53,9868.14,15172.07,3485.94,1.3,False,0.0
2017-W24,bed_bath_table,75,15163.85,147.22,0,10539.51,2002.82,9967.8,14545.15,6533.86,2.31,True,0.0
2017-W25,bed_bath_table,72,8496.93,108.94,0,11200.77,2550.13,10311.65,16301.04,6100.5,-1.06,False,0.0
2017-W26,bed_bath_table,86,12725.65,136.83,0,11030.07,2694.15,10311.65,16418.36,5641.78,0.63,False,0.0
2017-W27,bed_bath_table,115,18248.86,127.61,1,11618.24,2445.34,11643.56,16508.92,6727.55,2.71,True,0.0
2017-W28,bed_bath_table,126,23173.77,166.72,0,12579.16,3323.49,12933.42,19226.15,5932.17,3.19,True,0.0
2017-W29,bed_bath_table,135,33798.07,185.7,0,14218.15,4806.81,13512.4,23831.77,4604.54,4.07,True,0.0
2017-W30,bed_bath_table,104,20567.44,169.98,16,16707.46,8412.79,14152.52,33533.05,0.0,0.46,False,0.0
2017-W31,bed_bath_table,82,16080.72,169.27,19,18164.47,7860.96,16706.36,33886.39,2442.55,-0.27,False,0.0
2017-W32,bed_bath_table,115,23281.24,123.84,13,18531.91,7658.72,17164.79,33849.35,3214.48,0.62,False,0.0
2017-W33,bed_bath_table,125,24703.73,166.92,18,19546.58,7686.42,19408.15,34919.43,4173.74,0.67,False,0.0
